Date,ABL,ACI,ALW,AADs,AGA,AYRTN,BOPP,CAL,CMLT,CFAO,CLYD,CPC,EGH,ETI,EGL,FML,GCB,GOIL,GSR,GWEB,GGBL,HFC,MLC,PKL,PBC,PZC,SWL,SG-SSB,SIC,SCB,SPL,TOTAL,TRANSOL,TBL ,TLW,UNIL,UTB,MAC,ADB,ACCESS
2011-05-17,,0.08,0.2,0.5,34,0.17,0.83,0.3,0.12,,0.07,0.03,3.52,0.15,0.44,2.63,2.96,0.31,3.0,0.05,1.25,0.41,0.1,0.07,0.22,1.39,0.02,0.54,0.52,69.0,0.04,17.2,0.07,1.33,,7.23,0.3,,,
2011-05-18,,0.08,0.2,0.5,34,0.17,0.83,0.29,0.12,,0.07,0.03,3.52,0.15,0.44,3.0,3.03,0.31,3.0,0.05,1.27,0.41,0.1,0.07,0.22,1.39,0.02,0.54,0.52,69.0,0.04,17.2,0.07,1.33,,7.23,0.31,,,
2011-05-19,,0.08,0.2,0.5,34,0.17,0.83,0.29,0.12,,0.07,0.02,3.52,0.14,0.44,3.0,3.0,0.3,3.0,0.05,1.27,0.4,0.1,0.07,0.22,1.39,0.02,0.54,0.53,69.0,0.04,17.2,0.07,1.33,,7.24,0.32,,,
2011-05-20,,0.08,0.2,0.5,34,0.17,0.83,0.28,0.12,,0.07,0.02,3.52,0.14,0.44,3.02,3.0,0.3,3.0,0.05,1.27,0.4,0.1,0.07,0.22,1.39,0.02,0.54,0.54,69.0,0.04,17.31,0.07,1.33,,7.24,0.31,,,
2011-05-23,,0.08,0.2,0.5,34,0.17,0.8,0.28,0.12,,0.07,0.03,3.51,0.14,0.44,3.02,3.0,0.32,3.0,0.05,1.27,0.41,0.1,0.07,0.21,1.39,0.02,0.54,0.52,69.0,0.04,17.31,0.07,1.33,,7.24,0.31,,,
2011-05-24,,0.08,0.2,0.5,34,0.17,0.8,0.28,0.12,,0.07,0.03,3.51,0.14,0.44,3.02,3.0,0.32,3.0,0.05,1.27,0.41,0.1,0.07,0.21,1.39,0.02,0.53,0.52,69.0,0.04,17.31,0.07,1.33,,7.24,0.31,,,
2011-05-26,,0.08,0.2,0.5,34,0.17,0.8,0.28,0.12,,0.07,0.03,3.51,0.14,0.44,3.01,3.0,0.32,3.0,0.05,1.27,0.41,0.1,0.07,0.21,1.39,0.02,0.5,0.52,67.0,0.04,17.31,0.07,1.33,,7.24,0.31,,,
2011-05-27,,0.08,0.2,0.5,34,0.17,0.8,0.28,0.12,,0.07,0.03,3.51,0.14,0.44,3.01,3.0,0.32,3.0,0.05,1.27,0.41,0.1,0.07,0.22,1.39,0.02,0.53,0.52,64.67,0.04,17.31,0.07,1.33,,7.24,0.31,,,
2011-05-30,,0.08,0.2,0.5,34,0.17,0.83,0.28,0.12,,0.07,0.03,3.51,0.14,0.44,3.02,3.0,0.33,3.0,0.05,1.28,0.41,0.09,0.07,0.21,1.39,0.02,0.53,0.52,64.65,0.04,17.31,0.07,1.33,,7.24,0.31,,,
2011-05-31,,0.08,0.2,0.5,34,0.17,0.83,0.29,0.12,,0.07,0.02,3.523,0.14,0.46,3.02,3.0,0.32,3.0,0.05,1.28,0.41,0.1,0.07,0.22,1.39,0.02,0.53,0.52,64.65,0.04,17.31,0.07,1.33,,7.24,0.31,,,
2011-06-01,,0.08,0.2,0.5,34,0.17,0.83,0.29,0.12,,0.07,0.02,3.51,0.14,0.46,3.01,3.0,0.32,3.0,0.05,1.28,0.41,0.1,0.07,0.23,1.39,0.02,0.53,0.52,64.65,0.04,17.31,0.07,1.33,,7.24,0.31,,,
2011-06-02,,0.08,0.2,0.5,34,0.17,0.82,0.29,0.12,,0.07,0.02,3.53,0.14,0.46,3.0,3.0,0.32,3.0,0.05,1.29,0.41,0.1,0.07,0.23,1.39,0.02,0.52,0.52,64.64,0.04,17.31,0.07,1.33,,7.24,0.31,,,
2011-06-03,,0.08,0.2,0.5,34,0.17,0.82,0.3,0.12,,0.07,0.02,3.52,0.14,0.46,3.0,3.0,0.32,3.0,0.05,1.29,0.41,0.1,0.07,0.25,1.39,0.02,0.53,0.52,64.65,0.03,17.31,0.07,1.33,,7.25,0.31,,,
2011-06-06,,0.08,0.2,0.5,34,0.17,0.82,0.29,0.12,,0.07,0.02,3.52,0.15,0.46,3.0,3.0,0.32,3.0,0.05,1.29,0.37,0.1,0.07,0.25,1.39,0.02,0.52,0.52,64.0,0.03,17.5,0.07,1.33,,7.25,0.31,,,
2011-06-07,,0.08,0.2,0.5,34,0.17,0.8,0.29,0.12,,0.07,0.03,3.52,0.15,0.46,3.0,3.0,0.31,3.0,0.05,1.29,0.37,0.1,0.07,0.25,1.39,0.02,0.52,0.52,64.0,0.03,17.5,0.07,1.33,,7.25,0.31,,,
2011-06-08,,0.08,0.2,0.5,34,0.17,0.8,0.29,0.12,,0.07,0.03,3.51,0.15,0.46,3.0,3.0,0.31,3.0,0.05,1.3,0.37,0.1,0.07,0.24,1.39,0.02,0.52,0.52,64.0,0.02,17.5,0.07,1.33,,7.25,0.31,,,
2011-06-09,,0.08,0.2,0.5,34,0.17,0.82,0.29,0.12,,0.07,0.03,3.49,0.15,0.47,3.01,3.0,0.3,3.0,0.05,1.3,0.37,0.1,0.07,0.25,1.39,0.02,0.52,0.52,64.0,0.02,17.5,0.07,1.33,,7.3,0.31,,,
2011-06-10,,0.08,0.2,0.5,34,0.17,0.83,0.3,0.12,,0.07,0.03,3.49,0.15,0.48,3.05,3.0,0.3,3.0,0.05,1.3,0.4,0.1,0.07,0.26,1.39,0.02,0.52,0.51,65.0,0.02,17.5,0.07,1.33,,7.4,0.31,,,
2011-06-13,,0.08,0.2,0.5,34,0.17,0.83,0.31,0.12,,0.07,0.03,3.49,0.15,0.48,3.06,3.0,0.31,3.0,0.05,1.3,0.4,0.1,0.07,0.26,1.39,0.02,0.52,0.52,65.0,0.02,17.5,0.07,1.33,,7.41,0.32,,,
2011-06-14,,0.08,0.2,0.5,34,0.17,0.83,0.3,0.12,,0.07,0.03,3.5,0.14,0.48,3.06,3.0,0.31,3.0,0.05,1.31,0.4,0.1,0.07,0.27,1.39,0.02,0.52,0.52,65.0,0.02,17.5,0.07,1.33,,7.42,0.32,,,
2011-06-15,,0.08,0.2,0.5,34,0.17,0.83,0.3,0.12,,0.07,0.03,3.5,0.14,0.48,3.06,3.0,0.3,3.0,0.05,1.32,0.4,0.1,0.07,0.28,1.39,0.02,0.52,0.52,65.0,0.02,17.5,0.07,1.33,,7.43,0.32,,,
2011-06-16,,0.08,0.2,0.5,34,0.17,0.83,0.29,0.12,,0.07,0.03,3.5,0.14,0.48,3.07,3.0,0.3,3.0,0.05,1.31,0.4,0.1,0.07,0.28,1.39,0.02,0.52,0.52,65.0,0.02,17.5,0.07,1.33,,7.43,0.32,,,
2011-06-17,,0.08,0.2,0.5,34,0.17,0.83,0.3,0.12,,0.07,0.03,3.5,0.14,0.48,3.07,3.0,0.3,3.0,0.05,1.44,0.4,0.1,0.07,0.28,1.39,0.02,0.52,0.52,65.0,0.02,17.5,0.07,1.33,,7.43,0.32,,,
2011-06-20,,0.08,0.2,0.5,34,0.17,0.83,0.29,0.12,,0.07,0.03,3.32,0.15,0.47,3.08,3.0,0.3,3.0,0.05,1.44,0.4,0.1,0.07,0.28,1.39,0.02,0.52,0.52,65.0,0.02,17.52,0.07,1.33,,7.44,0.32,,,
2011-06-21,,0.08,0.2,0.5,34,0.17,0.83,0.29,0.12,,0.07,0.03,3.5,0.15,0.48,3.08,3.0,0.31,3.0,0.05,1.44,0.4,0.1,0.07,0.28,1.39,0.02,0.52,0.52,65.0,0.02,17.52,0.07,1.33,,7.44,0.32,,,
2011-06-22,,0.08,0.2,0.5,34,0.16,0.83,0.29,0.12,,0.07,0.02,3.5,0.15,0.48,3.08,3.0,0.31,3.0,0.05,1.44,0.4,0.1,0.07,0.28,1.39,0.02,0.52,0.52,65.0,0.03,17.61,0.07,1.33,,7.44,0.33,,,
2011-06-23,,0.08,0.2,0.5,34,0.16,0.83,0.29,0.12,,0.07,0.02,3.5,0.15,0.48,3.08,3.01,0.31,3.0,0.05,1.44,0.4,0.1,0.07,0.28,1.39,0.02,0.5,0.52,65.0,0.03,17.61,0.07,1.33,,7.44,0.33,,,
2011-06-24,,0.08,0.19,0.5,34,0.16,0.83,0.29,0.12,,0.07,0.02,3.5,0.14,0.48,3.08,3.02,0.32,3.0,0.05,1.44,0.4,0.1,0.07,0.28,1.39,0.02,0.5,0.52,65.0,0.03,17.67,0.07,1.33,,7.44,0.33,,,
2011-06-27,,0.08,0.19,0.5,34,0.16,0.83,0.29,0.12,,0.07,0.02,3.5,0.14,0.5,3.11,3.0,0.31,2.99,0.05,1.44,0.4,0.09,0.07,0.28,1.39,0.02,0.5,0.53,65.0,0.03,17.8,0.07,1.33,,7.44,0.33,,,
2011-06-28,,0.08,0.19,0.5,34,0.16,0.83,0.29,0.12,,0.07,0.02,3.5,0.14,0.5,3.09,3.01,0.31,2.99,0.05,1.44,0.4,0.09,0.07,0.28,1.39,0.02,0.5,0.52,65.0,0.03,17.8,0.07,1.33,,7.44,0.33,,,
2011-06-29,,0.08,0.19,0.5,34,0.16,0.83,0.29,0.12,,0.07,0.03,3.5,0.14,0.48,3.09,3.01,0.31,2.99,0.04,1.44,0.4,0.09,0.07,0.28,1.39,0.02,0.5,0.53,65.0,0.03,17.8,0.07,1.33,,7.44,0.33,,,
2011-06-30,,0.08,0.19,0.5,34,0.16,0.83,0.3,0.12,,0.07,0.03,3.5,0.15,0.47,3.1,3.0,0.31,2.99,0.03,1.44,0.4,0.09,0.07,0.28,1.39,0.02,0.5,0.52,65.0,0.03,17.8,0.07,1.33,,7.44,0.34,,,
2011-07-04,,0.08,0.19,0.5,34,0.16,0.83,0.3,0.12,,0.07,0.03,3.5,0.14,0.47,3.11,3.01,0.31,2.99,0.03,1.44,0.4,0.09,0.07,0.28,1.39,0.02,0.51,0.51,65.0,0.03,20.0,0.07,1.33,,7.46,0.32,,,
2011-07-05,,0.08,0.19,0.5,34,0.17,0.83,0.28,0.12,,0.07,0.03,3.5,0.14,0.48,3.1,3.0,0.31,2.99,0.03,1.44,0.4,0.09,0.07,0.28,1.39,0.02,0.5,0.52,65.0,0.03,20.0,0.07,1.33,,7.47,0.33,,,
2011-07-06,,0.08,0.19,0.5,34,0.16,0.83,0.29,0.12,,0.07,0.03,3.5,0.14,0.47,3.1,3.0,0.31,2.99,0.03,1.44,0.4,0.09,0.07,0.28,1.39,0.02,0.5,0.53,65.0,0.03,20.0,0.07,1.33,,7.47,0.33,,,
2011-07-07,,0.08,0.19,0.5,34,0.16,0.83,0.27,0.12,,0.07,0.03,3.5,0.14,0.47,3.1,3.0,0.31,2.99,0.03,1.44,0.4,0.09,0.07,0.28,1.39,0.02,0.5,0.53,65.0,0.03,20.0,0.07,1.33,,7.48,0.33,,,
2011-07-08,,0.08,0.19,0.5,34,0.16,0.83,0.27,0.12,,0.06,0.03,3.5,0.14,0.47,3.1,3.0,0.31,2.99,0.03,1.44,0.4,0.09,0.07,0.28,1.39,0.02,0.49,0.53,65.0,0.03,20.0,0.07,1.33,,7.48,0.33,,,
2011-07-11,,0.08,0.19,0.5,34,0.16,0.83,0.28,0.12,,0.06,0.02,3.5,0.14,0.47,3.09,3.0,0.31,2.99,0.03,1.44,0.38,0.09,0.07,0.28,1.39,0.02,0.49,0.53,65.0,0.03,20.0,0.07,1.33,,7.48,0.33,,,
2011-07-12,,0.08,0.19,0.5,34,0.16,0.83,0.28,0.12,,0.06,0.02,3.5,0.14,0.48,3.09,3.0,0.31,2.99,0.04,1.44,0.38,0.09,0.07,0.28,1.39,0.02,0.49,0.52,65.0,0.02,20.0,0.06,1.33,,7.48,0.33,,,
2011-07-13,,0.08,0.19,0.5,34,0.16,0.83,0.28,0.12,,0.06,0.02,3.5,0.14,0.48,3.08,3.0,0.31,2.99,0.04,1.44,0.38,0.09,0.07,0.28,1.39,0.02,0.5,0.52,64.63,0.02,20.0,0.06,1.33,,7.48,0.33,,,
2011-07-14,,0.08,0.18,0.5,34,0.16,0.83,0.27,0.12,,0.06,0.02,3.43,0.14,0.48,3.09,3.0,0.31,2.99,0.04,1.44,0.37,0.09,0.07,0.28,1.39,0.02,0.5,0.52,64.0,0.02,20.0,0.06,1.33,,7.5,0.33,,,
2011-07-15,,0.08,0.18,0.5,34,0.16,0.83,0.27,0.11,,0.06,0.02,3.41,0.14,0.48,3.09,3.0,0.31,2.99,0.04,1.44,0.37,0.09,0.07,0.28,1.39,0.02,0.5,0.52,64.0,0.02,20.0,0.06,1.33,,7.5,0.33,,,
2011-07-18,,0.08,0.18,0.5,34,0.16,0.83,0.27,0.11,,0.06,0.03,3.43,0.14,0.47,3.08,2.98,0.31,2.99,0.04,1.45,0.37,0.09,0.07,0.28,1.39,0.02,0.49,0.52,64.0,0.02,20.0,0.06,1.33,,7.5,0.35,,,
2011-07-19,,0.08,0.18,0.5,34,0.16,0.83,0.28,0.11,,0.06,0.03,3.43,0.14,0.48,3.08,2.97,0.31,2.99,0.04,1.46,0.37,0.09,0.07,0.28,1.39,0.02,0.49,0.52,64.0,0.02,20.07,0.06,1.33,,7.5,0.35,,,
2011-07-20,,0.08,0.18,0.5,34,0.16,0.83,0.29,0.11,,0.06,0.02,3.43,0.14,0.48,3.08,2.97,0.31,2.99,0.04,1.46,0.36,0.09,0.07,0.28,1.39,0.02,0.49,0.53,64.0,0.02,20.07,0.06,1.33,,7.51,0.36,,,
2011-07-21,,0.08,0.18,0.5,34,0.16,0.83,0.29,0.11,,0.06,0.02,3.44,0.15,0.47,3.08,2.97,0.31,2.99,0.04,1.46,0.35,0.09,0.07,0.27,1.39,0.02,0.49,0.53,64.0,0.02,20.07,0.06,1.33,,7.52,0.36,,,
2011-07-22,,0.08,0.18,0.5,34,0.16,0.83,0.28,0.11,,0.06,0.03,3.44,0.14,0.5,3.08,2.97,0.31,2.99,0.04,1.46,0.35,0.09,0.07,0.27,1.39,0.02,0.49,0.53,64.0,0.03,20.07,0.06,1.33,,7.53,0.36,,,
2011-07-25,,0.08,0.18,0.5,34,0.16,0.8,0.28,0.11,,0.06,0.03,3.46,0.15,0.5,3.08,2.96,0.31,2.99,0.04,1.48,0.35,0.09,0.07,0.27,1.39,0.02,0.49,0.53,64.0,0.03,20.07,0.06,1.33,,7.53,0.36,,,
2011-07-26,,0.08,0.18,0.5,34,0.16,0.8,0.28,0.11,,0.06,0.02,3.48,0.15,0.5,3.08,2.96,0.31,2.99,0.04,1.49,0.35,0.09,0.07,0.27,1.39,0.02,0.49,0.53,62.0,0.03,20.07,0.06,1.33,,7.53,0.36,,,
2011-07-27,,0.08,0.18,0.5,34,0.16,0.8,0.27,0.11,,0.06,0.03,3.48,0.15,0.5,3.08,2.96,0.31,2.99,0.04,1.49,0.34,0.09,0.07,0.27,1.39,0.02,0.5,0.53,62.0,0.03,20.07,0.06,1.33,31.08,7.53,0.37,,,
2011-07-28,,0.08,0.18,0.5,34,0.16,0.8,0.27,0.11,,0.06,0.03,3.5,0.14,0.5,3.08,2.96,0.31,2.99,0.04,1.49,0.33,0.1,0.07,0.28,1.39,0.02,0.49,0.53,60.0,0.03,20.07,0.06,1.33,31.08,7.53,0.37,,,
2011-07-29,,0.08,0.16,0.5,34,0.16,0.8,0.28,0.11,,0.06,0.03,3.5,0.14,0.51,3.08,2.97,0.31,2.99,0.04,1.49,0.35,0.1,0.07,0.28,1.39,0.02,0.49,0.53,60.0,0.03,21.13,0.06,1.33,31.08,7.53,0.37,,,
2011-08-01,,0.08,0.16,0.5,34,0.16,0.81,0.28,0.11,,0.06,0.02,3.5,0.14,0.52,3.09,2.97,0.31,2.99,0.04,1.52,0.35,0.1,0.07,0.28,1.39,0.02,0.49,0.53,60.0,0.03,21.16,0.06,1.33,31.08,7.53,0.37,,,
2011-08-02,,0.08,0.16,0.5,34,0.16,0.81,0.28,0.11,,0.06,0.03,3.52,0.14,0.52,3.1,2.95,0.31,2.99,0.04,1.53,0.35,0.1,0.07,0.28,1.39,0.02,0.49,0.53,60.0,0.03,21.16,0.06,1.33,31.08,7.53,0.37,,,
2011-08-03,,0.08,0.16,0.5,34,0.16,0.81,0.28,0.11,,0.06,0.03,3.52,0.14,0.52,3.1,2.96,0.31,2.99,0.04,1.55,0.35,0.1,0.07,0.28,1.39,0.02,0.49,0.53,60.0,0.03,21.16,0.06,1.33,31.08,7.53,0.38,,,
2011-08-04,,0.08,0.16,0.5,34,0.16,0.81,0.28,0.11,,0.06,0.03,3.51,0.14,0.53,3.1,2.97,0.32,2.99,0.04,1.55,0.35,0.1,0.07,0.28,1.39,0.02,0.5,0.54,60.0,0.03,21.28,0.06,1.33,31.08,7.53,0.37,,,
2011-08-05,,0.08,0.16,0.5,34,0.16,0.81,0.27,0.11,,0.06,0.03,3.51,0.15,0.54,3.1,2.97,0.32,2.99,0.04,1.57,0.35,0.1,0.07,0.28,1.39,0.02,0.5,0.53,60.0,0.03,21.81,0.06,1.33,31.1,7.53,0.37,,,
2011-08-08,,0.08,0.16,0.5,34,0.15,0.81,0.27,0.11,,0.06,0.02,3.51,0.14,0.54,3.1,2.97,0.32,2.99,0.04,1.57,0.35,0.1,0.07,0.28,1.39,0.02,0.5,0.54,60.0,0.03,22.04,0.06,1.33,31.1,7.53,0.37,,,
2011-08-09,,0.08,0.16,0.5,34,0.15,0.82,0.27,0.11,,0.06,0.02,3.51,0.15,0.54,3.1,2.97,0.31,2.99,0.04,1.57,0.35,0.1,0.07,0.28,1.39,0.02,0.48,0.54,60.0,0.03,22.04,0.06,1.33,31.1,7.53,0.37,,,
2011-08-10,,0.08,0.16,0.5,34,0.15,0.82,0.28,0.11,,0.06,0.02,3.52,0.14,0.55,3.09,2.97,0.31,2.99,0.04,1.57,0.35,0.1,0.07,0.28,1.39,0.02,0.48,0.54,60.0,0.03,22.04,0.06,1.33,31.05,7.53,0.36,,,
2011-08-11,,0.08,0.14,0.5,34,0.15,0.82,0.27,0.11,,0.06,0.03,3.52,0.14,0.55,3.09,2.97,0.31,2.99,0.04,1.57,0.35,0.1,0.07,0.28,1.39,0.02,0.49,0.53,60.0,0.03,22.04,0.06,1.33,31.05,7.53,0.36,,,
2011-08-12,,0.08,0.14,0.5,34,0.15,0.81,0.27,0.11,,0.06,0.03,3.51,0.14,0.55,3.08,2.97,0.31,2.99,0.04,1.57,0.34,0.11,0.07,0.28,1.39,0.02,0.49,0.53,61.0,0.03,22.04,0.06,1.33,31.05,7.52,0.38,,,
2011-08-15,,0.08,0.14,0.5,34,0.15,0.81,0.26,0.11,,0.06,0.03,3.51,0.14,0.55,3.08,2.97,0.3,2.99,0.04,1.57,0.36,0.1,0.07,0.28,1.39,0.02,0.48,0.54,60.01,0.03,22.09,0.06,1.33,31.05,7.52,0.38,,,
2011-08-16,,0.08,0.14,0.5,34,0.15,0.81,0.27,0.11,,0.06,0.03,3.51,0.14,0.55,3.08,2.98,0.3,2.99,0.04,1.57,0.36,0.1,0.07,0.28,1.39,0.02,0.49,0.54,60.01,0.04,22.2,0.06,1.33,31.05,7.52,0.38,,,
2011-08-17,,0.08,0.14,0.5,34,0.15,0.81,0.26,0.11,,0.06,0.03,3.51,0.14,0.55,3.08,2.98,0.31,2.99,0.04,1.57,0.36,0.1,0.07,0.28,1.39,0.02,0.49,0.54,60.01,0.04,22.28,0.06,1.33,31.05,7.52,0.38,,,
2011-08-18,,0.08,0.14,0.5,34,0.15,0.81,0.26,0.11,,0.06,0.03,3.51,0.14,0.56,3.02,2.98,0.31,2.99,0.04,1.58,0.36,0.11,0.07,0.28,1.39,0.02,0.49,0.54,60.01,0.04,22.36,0.06,1.33,31.05,7.52,0.38,,,
2011-08-19,,0.08,0.14,0.5,34,0.15,0.81,0.26,0.11,,0.06,0.03,3.51,0.15,0.56,3.0,2.98,0.31,2.99,0.04,1.58,0.36,0.11,0.07,0.28,1.39,0.02,0.49,0.54,60.0,0.04,22.41,0.06,1.33,31.05,7.52,0.38,,,
2011-08-22,,0.08,0.14,0.5,34,0.15,0.81,0.26,0.11,,0.06,0.03,3.5,0.14,0.56,2.99,2.98,0.32,2.99,0.04,1.58,0.36,0.11,0.07,0.28,1.39,0.02,0.49,0.54,60.0,0.04,22.41,0.06,1.33,31.05,7.52,0.38,,,
2011-08-23,,0.08,0.14,0.5,34,0.15,0.81,0.27,0.11,,0.06,0.03,3.5,0.14,0.56,2.99,2.98,0.31,2.99,0.04,1.58,0.36,0.11,0.07,0.28,1.39,0.02,0.49,0.54,60.0,0.04,22.41,0.05,1.33,31.05,7.52,0.38,,,
2011-08-24,,0.08,0.14,0.5,34,0.15,0.81,0.27,0.11,,0.06,0.03,3.5,0.14,0.53,2.99,2.91,0.31,2.99,0.04,1.58,0.36,0.11,0.07,0.28,1.39,0.02,0.48,0.54,58.13,0.04,22.51,0.05,1.33,31.03,7.44,0.37,,,
2011-08-25,,0.08,0.14,0.5,34,0.15,0.81,0.27,0.11,,0.06,0.02,3.51,0.14,0.55,2.99,2.91,0.32,2.99,0.04,1.58,0.36,0.11,0.06,0.27,1.39,0.02,0.47,0.54,58.13,0.04,22.51,0.05,1.33,31.03,7.44,0.37,,,
2011-08-26,,0.08,0.14,0.5,34,0.15,0.81,0.27,0.11,,0.06,0.02,3.51,0.14,0.55,2.97,2.91,0.32,2.99,0.04,1.58,0.36,0.11,0.06,0.27,1.39,0.02,0.47,0.54,58.13,0.04,22.59,0.05,1.33,31.03,7.44,0.37,,,
2011-08-29,,0.08,0.14,0.5,34,0.15,0.81,0.26,0.11,,0.06,0.02,3.5,0.14,0.55,2.9,2.86,0.31,2.99,0.04,1.58,0.36,0.11,0.06,0.27,1.39,0.02,0.47,0.54,55.0,0.04,22.59,0.05,1.33,31.03,7.4,0.38,,,
2011-08-30,,0.08,0.14,0.5,34,0.15,0.81,0.27,0.11,,0.06,0.02,3.5,0.14,0.55,2.8,2.88,0.32,2.99,0.04,1.58,0.36,0.11,0.06,0.28,1.39,0.02,0.47,0.54,55.0,0.04,23.13,0.05,1.33,31.03,7.4,0.38,,,
2011-09-01,,0.08,0.14,0.5,34,0.15,0.81,0.27,0.11,,0.06,0.02,3.5,0.13,0.55,2.8,2.88,0.31,2.99,0.04,1.58,0.36,0.11,0.06,0.28,1.39,0.02,0.47,0.54,55.0,0.04,23.13,0.05,1.33,31.03,7.4,0.38,,,
2011-09-02,,0.08,0.14,0.5,34,0.17,0.82,0.27,0.11,,0.06,0.02,3.48,0.13,0.54,2.74,2.74,0.31,2.75,0.04,1.57,0.36,0.11,0.06,0.28,1.39,0.02,0.46,0.51,55.0,0.04,23.2,0.05,1.33,31.03,7.4,0.37,,,
2011-09-05,,0.08,0.14,0.5,34,0.17,0.82,0.27,0.11,,0.06,0.02,3.45,0.14,0.54,2.73,2.74,0.31,2.75,0.04,1.57,0.36,0.1,0.06,0.28,1.39,0.02,0.46,0.52,55.0,0.04,23.23,0.05,1.33,31.03,7.4,0.37,,,
2011-09-06,,0.08,0.14,0.5,34,0.17,0.82,0.27,0.11,,0.06,0.03,3.45,0.13,0.54,2.73,2.74,0.32,2.75,0.04,1.57,0.36,0.1,0.06,0.3,1.39,0.02,0.46,0.51,55.0,0.04,23.23,0.05,1.33,31.02,7.4,0.37,,,
2011-09-07,,0.08,0.14,0.5,34,0.17,0.82,0.28,0.11,,0.06,0.03,3.45,0.14,0.54,2.72,2.74,0.32,2.75,0.04,1.57,0.36,0.1,0.06,0.3,1.39,0.02,0.45,0.51,54.99,0.04,23.23,0.05,1.33,31.02,7.0,0.34,,,
2011-09-08,,0.08,0.14,0.5,34,0.17,0.82,0.28,0.11,,0.06,0.03,3.45,0.14,0.54,2.72,2.71,0.31,2.75,0.04,1.57,0.36,0.1,0.06,0.28,1.39,0.02,0.46,0.53,54.98,0.04,24.0,0.05,1.33,31.03,7.0,0.33,,,
2011-09-09,,0.08,0.14,0.5,34,0.17,0.82,0.28,0.11,,0.06,0.03,3.43,0.13,0.54,2.6,2.7,0.31,2.75,0.04,1.57,0.36,0.1,0.06,0.28,1.39,0.02,0.46,0.52,54.96,0.04,24.84,0.05,1.33,31.03,7.0,0.33,,,
2011-09-12,,0.08,0.14,0.5,34,0.17,0.82,0.28,0.11,,0.06,0.03,3.42,0.13,0.53,2.6,2.7,0.31,2.75,0.04,1.57,0.36,0.1,0.06,0.28,1.39,0.02,0.46,0.52,54.96,0.04,24.84,0.05,0.399,31.06,7.0,0.33,,,
2011-09-13,,0.08,0.14,0.5,34,0.17,0.82,0.27,0.11,,0.06,0.02,3.42,0.13,0.52,2.6,2.7,0.31,2.75,0.04,1.57,0.36,0.1,0.06,0.28,1.4,0.02,0.46,0.51,54.96,0.04,25.0,0.05,0.399,31.05,7.0,0.33,,,
2011-09-14,,0.08,0.14,0.5,34,0.17,0.82,0.28,0.11,,0.06,0.02,3.42,0.13,0.52,2.6,2.7,0.31,2.75,0.04,1.57,0.36,0.1,0.06,0.28,1.4,0.02,0.46,0.51,54.5,0.04,25.0,0.05,0.399,31.21,7.0,0.35,,,
2011-09-15,,0.08,0.14,0.5,34,0.17,0.82,0.28,0.11,,0.05,0.02,3.4,0.13,0.52,2.6,2.7,0.32,2.75,0.04,1.57,0.36,0.11,0.06,0.28,1.4,0.02,0.46,0.51,54.48,0.04,26.0,0.05,0.399,33.62,7.0,0.36,,,
2011-09-16,,0.08,0.14,0.5,34,0.17,0.82,0.28,0.11,,0.05,0.02,3.4,0.13,0.52,2.58,2.68,0.31,2.75,0.04,1.56,0.35,0.11,0.06,0.28,1.4,0.02,0.46,0.51,54.48,0.04,26.14,0.05,0.399,33.62,6.8,0.36,,,
2011-09-19,,0.08,0.14,0.5,34,0.17,0.82,0.28,0.11,,0.05,0.03,3.38,0.13,0.52,2.58,2.6,0.31,2.75,0.04,1.56,0.36,0.11,0.06,0.28,1.4,0.02,0.46,0.5,54.48,0.04,26.16,0.05,0.399,33.62,6.8,0.36,,,
2011-09-20,,0.08,0.14,0.5,34,0.17,0.82,0.28,0.11,,0.05,0.03,3.36,0.13,0.5,2.57,2.6,0.32,2.75,0.04,1.56,0.36,0.11,0.06,0.28,1.4,0.02,0.46,0.5,54.48,0.04,26.23,0.05,0.399,33.62,6.8,0.36,,,
2011-09-22,,0.08,0.14,0.5,34,0.17,0.82,0.27,0.11,,0.05,0.03,3.36,0.13,0.5,2.52,2.6,0.31,2.75,0.04,1.56,0.36,0.1,0.06,0.28,1.4,0.02,0.46,0.5,54.43,0.04,29.46,0.05,0.399,31.06,6.78,0.36,,,
2011-09-23,,0.08,0.14,0.5,34,0.17,0.82,0.26,0.11,,0.05,0.02,3.36,0.13,0.5,2.5,2.55,0.31,2.75,0.04,1.56,0.36,0.1,0.06,0.28,1.4,0.02,0.45,0.5,54.39,0.04,30.0,0.05,0.399,31.05,6.78,0.34,,,
2011-09-26,,0.08,0.14,0.5,34,0.17,0.82,0.26,0.11,,0.05,0.02,3.32,0.12,0.5,2.5,2.54,0.32,2.75,0.04,1.56,0.36,0.1,0.06,0.28,1.4,0.02,0.46,0.5,54.36,0.04,30.0,0.05,0.399,31.04,6.78,0.34,,,
2011-09-27,,0.08,0.14,0.5,34,0.17,0.82,0.25,0.11,,0.05,0.02,3.32,0.12,0.5,2.383,2.54,0.31,2.75,0.04,1.56,0.36,0.1,0.06,0.28,1.4,0.02,0.45,0.48,54.36,0.04,30.0,0.05,0.399,31.04,6.78,0.33,,,
2011-09-28,,0.08,0.14,0.5,34,0.17,0.82,0.28,0.11,,0.05,0.02,3.2,0.12,0.5,2.383,2.51,0.31,2.75,0.04,1.56,0.36,0.1,0.06,0.28,1.4,0.02,0.45,0.48,54.36,0.04,30.0,0.05,0.399,31.1,6.7,0.32,,,
